0,003301,0.0,b'W1swLjA4OTIyNzA5NTI0NjMxNSwgMC4wMzc0NDg4MzA5MDI1NzY0NSwgMC4xOTY0MDUwODI5NDEwNTUzLCAwLjBdLCBbMC4wNTkwNjE1NzU2ODA5NzExNDYsIDAuMDExMDk3NzgwNDI4ODI2ODA5LCAwLjEzMzM5Nzc3MjkwODIxMDc1LCAwLjBdXQ==',b'W1sxNzgsIDI3MiwgMTgxLCA2MV0sIFs5NywgMTc1LCAxNDAsIDk3XV0=',b'W1s5NywgNDEsIDI3MSwgMzMzXSwgWzEwNCwgMTk2LCAyMzYsIDI5NF0sIFs5NiwgMTkwLCAyOTEsIDMzM10sIFs0LCAxMTAsIDEwOSwgMzA5XV0='
1,006279,0.0,b'W1swLjM0OTA2NTAwNTc3OTI2NjM2XSwgWzAuMjUwNzM5Mjc2NDA5MTQ5MTddLCBbMC4wMTY1Njk5NzAxNzU2MjM4OTRdXQ==',b'W1swLCAyMjcsIDMwLCA1OV0sIFs2MCwgMTI5LCA0NDAsIDExOF1d',b'W1szMSwgMTI3LCA0OTksIDI0NF1d'
2,008254,0.0,b'W1swLjMwODkwODU4MTczMzcwMzZdLCBbMC40MzQ5MDA3NjA2NTA2MzQ3N10sIFswLjIyNDY5MDIxMzc5OTQ3NjYyXV0=',b'W1swLCA1MiwgNDEyLCAyNTVdXQ==',b'W1sxLCA1MSwgNDE4LCAzMTRdXQ=='
3,007167,1.0,b'W1swLjg1MDI4NjA2NjUzMjEzNSwgMC4yOTY2ODAxMjI2MTM5MDY4NiwgMC4wLCAwLjAxODY5MTU4ODE5MzE3ODE3N10sIFswLjYxOTM0OTQyMDA3MDY0ODIsIDAuNTAzOTQ5NzAxNzg2MDQxMywgMC4wNTU1MDY4NjY0MjUyNzU4LCAwLjAxMjY1OTQ2MDMwNjE2NzYwM10sIFswLjM2NTA2MzM5OTA3NjQ2MTgsIDAuNjM1MjQ3NTI4NTUzMDA5LCAwLjAzNzQxNzMzMzU3MzEwMjk1LCAwLjAwNDU0OTQzMTE0ODkxNjQ4M10sIFswLjE0MDczNzkyMDk5OTUyNjk4LCAwLjI4MDY5MDc1OTQyMDM5NDksIDAuMCwgMC4wXV0=',b'W1syMCwgOTksIDQ4MCwgMTk3XV0=',b'W1s5LCA5OCwgMzQ3LCAyMTldLCBbNTEsIDEwNywgNTAwLCAzMDZdLCBbMzM4LCAxMTQsIDM4OCwgMTcxXSwgWzE5OCwgMTEzLCAyMjQsIDEzOF1d'
4,000608,1.0,b'W1swLjA0Njk2MTc5MTgxMzM3MzU2NiwgMC41MDMzMDMxMTA1OTk1MTc4XSwgWzAuMCwgMC41MzczNTI1NjE5NTA2ODM2XV0=',b'W1syOCwgMTA5LCA0MTYsIDE2N11d',b'W1sxMzksIDE0LCAyMjAsIDE0Ml0sIFsxMiwgMTEwLCA0MjAsIDI4Nl1d'
5,007601,0.0,b'W1swLjI4MTI2MzczODg3MDYyMDcsIDAuMDgyMDk2MTIyMjA1MjU3NDJdLCBbMC4zNzAxMTU4NDYzOTU0OTI1NSwgMC4wXSwgWzAuMjk4ODIyODQ5OTg4OTM3NCwgMC4wXSwgWzAuMDQ1Nzg2NDY2NDQ5NDk5MTMsIDAuMF0sIFswLjMwMjY1NjI5MjkxNTM0NDI0LCAwLjBdXQ==',b'W1s0MDAsIDE5OCwgODAsIDY4XSwgWzMwLCAxMDksIDQ0MCwgMTg3XV0=',b'W1sxOSwgNjgsIDQ4MiwgMjk5XSwgWzIsIDkxLCA1MCwgMTgxXV0='
6,001270,0.0,b'W1swLjQ3NDA2NTE4NDU5MzIwMDddLCBbMC4yMjgwODc2MzM4NDgxOTAzXV0=',b'W1syOCwgMTIyLCA0MTUsIDExMF1d',b'W1szMSwgMTI2LCA0NDgsIDIzNF1d'
7,002779,1.0,b'W1swLjQ3NTI3OTk4Njg1ODM2NzksIDAuMF0sIFswLjAsIDAuNjU3MjE2NDg5MzE1MDMzXSwgWzAuNzk2NjU1NzE0NTExODcxMywgMC4wXSwgWzAuNDA3MDM3OTEzNzk5Mjg1OSwgMC4wXSwgWzAuMCwgMC41NTQwMjIyNTI1NTk2NjE5XV0=',b'W1syNzIsIDEzMSwgMTY2LCAxMjJdLCBbMzUsIDEzMSwgMTkzLCA5Nl1d',b'W1szMiwgMTMyLCAyMjksIDIzNF0sIFsyODQsIDEyNiwgNDQwLCAyNDNdXQ=='
8,005016,0.0,b'W1swLjAsIDAuMF0sIFswLjAsIDAuMF0sIFswLjAsIDAuMF1d',b'W1swLCAyMDQsIDUwMCwgMTI5XSwgWzExNiwgOTYsIDM1OCwgOTddXQ==',b'W1sxMCwgMTIxLCAxOTYsIDE4M10sIFsxMTksIDUzLCA0ODksIDE5MF1d'
9,008526,1.0,b'W1swLjAsIDAuMCwgMC4xMTAyODE0NDUwODYwMDIzNSwgMC4wLCAwLjBdLCBbMC4wLCAwLjAsIDAuMTEwMjgxNDQ1MDg2MDAyMzUsIDAuMCwgMC4wXSwgWzAuMDIzNjQwMjcxMjc2MjM1NTgsIDAuMCwgMC4wNjE2NjkzMjM1OTMzNzgwNywgMC4wMzkzOTM5MzkwNzc4NTQxNTYsIDAuMjI4MTM4NDAyMTA0Mzc3NzVdLCBbMC4wMjM2NDAyNzEyNzYyMzU1OCwgMC4wLCAwLjA2MTY2OTMyMzU5MzM3ODA3LCAwLjAzOTM5MzkzOTA3Nzg1NDE1NiwgMC4yMjgxMzg0MDIxMDQzNzc3NV0sIFswLjAzMDYxODQ5NDM3NjU0MDE4NCwgMC4wLCAwLjAsIDAuMCwgMC4wXSwgWzAuMjg5NzU0MDkyNjkzMzI4ODYsIDAuMCwgMC4wLCAwLjAsIDAuMDUxOTM1NTYxMDAxMzAwODFdLCBbMC42MTg1NTI5ODI4MDcxNTk0LCAwLjAsIDAuMCwgMC4wLCAwLjAwNDc1ODIwMTA3Mzg1NTE2Ml1d',b'W1s0MCwgMjQwLCA1OSwgNTBdLCBbNjksIDIzMCwgMjQ3LCAxOTBdXQ==',b'W1sxMzMsIDI1MCwgMjc0LCA0MjRdLCBbMjU1LCAyNDYsIDMxNiwgMzg1XSwgWzU3LCAyMTgsIDg2LCAyNThdLCBbODIsIDIwMywgMTAxLCAyNDJdLCBbMTAwLCAxNzYsIDE1NiwgMjgwXV0='
